e_form,s_modulus,b_modulus,gap opt,nsites,volume,density,uepa,epa,fepa,efermi,band_gap
-0.782,47.793,76.189,0.0003,6,163.9894841,8.031908073,-7.317982528,-7.458649195,-0.842643058,7.4667583,0
-1.704,69.04,92.967,0.1415,2,43.33425125,7.660337669,-6.54764559,-6.54764559,-1.603076625,4.66144598,0
-0.635,61.873,108.156,0.0057,6,97.71391065,5.821653604,-5.204705192,-5.204705192,-0.610513811,6.53478792,0
-0.64,67.84,165.767,0.019,4,49.93250349,6.392915785,-6.423404485,-6.423404485,-0.623069183,8.02161151,0
-0.803,41.667,74.844,0.007,6,140.1160151,5.017118604,-6.380770373,-6.444770373,-0.846790557,6.06061737,0
-0.16,94.42,200.067,0.0023,8,99.87832983,7.03323207,-8.414194661,-8.414194661,-0.156230939,6.67725754,0
-0.212,63.113,122.656,0.0039,3,54.92730507,8.894127307,-7.71096966,-7.663636327,-0.282954303,10.72841894,0
-0.394,129.493,161.722,0.0184,6,74.97981948,5.046900362,-7.25408268,-7.25408268,-0.427531852,9.72982348,0
-0.32,37.047,89.744,0.006,5,70.17888758,4.63719685,-4.505248874,-4.505248874,-0.31846063,6.63167807,0
-0.848,31.28,50.5,0.0216,6,168.6269788,6.304643019,-3.927540852,-3.927540852,-0.790657736,3.35005797,0
-0.476,51.393,79.789,0.001,5,87.27069073,6.674191403,-5.457827012,-5.457827012,-0.427390061,4.96006755,0
-0.47,34.547,94.978,0.0033,5,94.3589813,8.626275726,-4.358894118,-4.358894118,-0.47809413,5.92197758,0
-0.495,39.773,87.056,0.0025,5,99.27275359,8.994531792,-4.30811493,-4.30811493,-0.490536227,5.5500807,0
-0.573,31.853,48.422,0.0265,24,650.6433627,4.755164759,-4.127454889,-4.127454889,-0.482271834,3.94249837,0.3359
-0.255,18.88,25.267,0.0561,4,72.39410467,5.1656673,-2.251797185,-2.251797185,-0.229444248,3.67076318,0
-0.377,17.747,32.978,0.2008,6,180.1835795,5.79877513,-2.376376427,-2.376376427,-0.351977188,1.5050802,0
-0.715,31.493,58.456,0.1116,5,107.1967292,5.113323286,-3.702982804,-3.702982804,-0.649969369,4.08763596,0
-0.487,19.58,46.467,0.1056,5,127.9751952,5.37724484,-3.003245532,-3.080045532,-0.523427616,4.49677127,0
-0.536,18.267,40.278,0.0247,5,154.413064,5.978746853,-2.86502899,-2.94182899,-0.583173899,3.65520341,0
-0.75,52.7,82.667,0.0036,7,139.5693344,6.587088527,-6.997699127,-7.267413413,-1.004655776,5.02810332,0
-2.193,30.393,67.622,4.5301,4,70.25839836,6.866048325,-5.010787235,-5.354287235,-2.250907291,0.348568,0
-0.302,36.38,82.2,0.0022,3,64.34263589,9.364500768,-3.595528287,-3.595528287,-0.28441313,5.01942322,0
-0.726,74.707,129.511,0.002,6,106.5432771,6.322763655,-7.034751512,-7.192084845,-0.85524517,6.91665632,0
-1.213,45.673,61.889,0.0007,4,63.62547999,3.184361405,-5.88271299,-6.13421299,-1.317780822,4.95783888,0
-0.952,54.1,126.433,0.012,6,95.16902554,8.40936163,-5.113468943,-5.571468943,-0.993513426,4.28561746,0
-0.166,7.873,23.122,0.0026,6,144.612407,5.694723999,-7.14270391,-7.478037243,-0.401027255,3.54400069,0
-0.438,14.36,20.767,0.0009,6,144.3944388,2.670905159,-6.322024727,-6.65735806,-0.682042325,2.16578289,0
0.009,10.2,26.867,0.0015,12,183.9964472,4.433847654,-4.926009208,-5.261342541,-0.57699707,7.86163695,0
-0.149,13.893,28.189,0.0031,6,125.6607199,3.252428335,-5.166917205,-5.502250538,-0.375178029,2.69661608,0
-0.073,12.547,38.944,0.012,6,225.413134,4.02381601,-3.87073126,-4.206064593,-0.168268305,1.08846784,0
-1.102,77.2,136.6,0.0034,6,115.5374558,11.18294352,-9.045163522,-9.212830188,-1.195887546,6.51272561,0
-0.053,11.34,21,0.0043,8,291.4114045,2.01254701,-2.339471058,-2.339471058,-0.006692681,2.39279274,0
-0.479,93.947,173.611,0.0046,5,60.10289428,5.553805487,-6.301486738,-6.273086738,-0.510517242,9.14765148,0
-0.208,128.4,277,0.005,8,108.2579656,13.39472489,-8.69021994,-8.65471994,-0.32837721,9.83219609,0.5122
-0.31,82.28,158.133,0.0094,4,62.13740239,3.044713203,-7.6479397,-7.6479397,0.132627599,2.55463369,0
-1.225,37.807,65.978,0.0102,8,204.1664596,5.613768952,-5.894678939,-6.105678939,-1.36779144,7.28635917,0
0.617,103.467,342.678,0.0125,4,42.23473332,8.891966648,-8.885400993,-8.885400993,0.366133024,7.98122942,0
-0.05,100.093,157.056,0.0072,6,94.39311094,11.80440938,-6.907847255,-6.907847255,-0.083372875,8.1768512,0
-0.238,115.16,232.233,0.0559,5,51.59979334,6.944422257,-7.083075222,-7.083075222,-0.22323628,7.12479403,0
1.398,22.76,39.133,0.0247,5,149.1641237,6.020002828,-3.890210928,-3.890210928,1.445268623,1.71319785,0
-0.208,41.16,64.2,0.0091,5,135.5815117,5.654872106,-5.609920974,-5.609920974,-0.146529256,3.75403595,0
-0.532,25.293,68.089,0.0002,6,142.7434518,4.959333762,-6.436682187,-6.41301552,-0.516056757,6.51950846,0
-0.384,15.56,44.4,0.0033,8,158.5028321,5.554192309,-3.859224751,-4.036224751,-0.536854744,4.06211093,0
-0.873,45.927,97.578,0.0179,6,125.5157021,9.486046252,-5.6248338,-5.6248338,-0.837040144,5.88817074,0
-0.682,38.053,73.456,0.0014,6,155.9382486,9.382577261,-7.054795933,-7.1954626,-0.830851164,8.83546086,0
-1.061,33.407,42.644,0.008,6,164.5144145,3.130575688,-3.830073645,-3.830073645,-0.93996759,3.75662894,0
-0.394,11.76,202.9,0.0036,8,105.9186728,8.214441029,-7.193255065,-7.157755065,-0.762942115,9.48399474,0
-0.651,122.02,240.567,0.0118,5,70.29674651,14.93887984,-8.564768664,-8.564768664,-0.659335981,8.16870511,0
-0.322,132.447,282.311,0.0003,7,57.0233849,6.058718926,-8.150738829,-8.150738829,-0.407365549,7.84524644,0
-0.556,10.26,138.9,0.0232,5,84.20955608,9.353039049,-5.955176358,-5.955176358,-0.557739431,5.10998996,0
-0.156,60.753,158.289,0.0261,4,80.03843041,13.02801846,-6.688279835,-6.784279835,-0.300562125,9.16940669,0
-0.56,66.96,81.9,0.0294,5,102.3672408,5.724184047,-6.398252382,-6.398252382,-0.520363151,5.18934514,0
-0.629,26.7,152.6,0.0009,5,79.34907065,10.44268873,-5.980240968,-5.980240968,-0.641266443,5.07170472,0
-0.674,17.42,134.433,0.012,5,75.98530283,10.99469818,-5.409570842,-5.409570842,-0.657841746,4.43485007,0
-0.646,69.5,85.333,0.0835,5,100.8022441,4.355337806,-6.545796724,-6.545796724,-0.608522536,5.16917489,0
-0.39,54.28,78.767,0.0154,5,103.177415,5.633904343,-5.964500166,-5.964500166,-0.356611719,4.68060481,0
-0.44,111.5,146.133,0.0043,3,38.80517082,7.359401434,-6.4157337,-6.4157337,-0.389943808,4.79366423,0
-0.718,204.167,293.811,0.0025,7,72.38572179,13.44493636,-9.671851197,-9.671851197,-0.773151201,8.29819989,0
0.627,-2.84,101.967,0.0463,2,30.54962343,3.189470128,-6.566714285,-6.566714285,0.720727609,3.47911877,0
0.007,20.3,47.533,0.0169,4,140.9967982,5.572424571,-3.53653143,-3.63253143,-0.192188945,4.38282858,0
-0.114,25.36,141.067,0.0508,3,57.19299833,10.71106363,-7.580630707,-7.580630707,-0.204147136,7.35406261,0
-0.513,31.14,56.8,0.2597,3,48.12695658,2.146787432,-3.385764143,-3.385764143,-0.411595669,3.97444592,0
-0.57,28.7,72.333,0.0065,4,70.61435792,6.100558308,-3.7806523,-3.7806523,-0.576130808,6.60620966,0
-0.659,35.62,67.767,0.0241,4,63.64632161,6.315422437,-3.942638823,-3.942638823,-0.660956627,6.15612865,0
-0.484,73.4,145.933,0.0085,4,41.23893629,6.137118502,-5.228443598,-5.210693598,-0.487065033,8.17937719,0
-0.618,29.86,81.267,0.049,3,62.32902325,6.726580723,-4.263756973,-4.263756973,-0.627369273,6.23207912,0
-0.712,33.94,91.067,0.0136,3,62.08673646,9.124191001,-4.644084707,-4.644084707,-0.71061317,6.26118013,0
0.086,39.1,63.667,0.0561,5,85.58718692,2.916752512,-2.883171018,-2.883171018,0.174678832,2.68839861,0
-1.685,71.06,94.333,0.1552,2,42.13410654,8.11629126,-6.55317492,-6.55317492,-1.586048407,4.72806467,0
-1.203,49.34,107.533,0.063,3,68.12774886,11.98735306,-6.11132678,-6.17532678,-1.26829842,6.43658033,0
-0.888,119.167,277.011,0.009,9,119.9985298,15.60520919,-11.60041076,-11.72074409,-1.036727362,7.34106528,0
-2.51,79.48,210.667,0.0233,2,31.75262087,5.607368452,-8.88618599,-9.22968599,-2.482491319,5.29141891,0
-0.137,144.62,267.133,0.0211,5,61.29580681,7.727340165,-8.429290646,-8.501490646,-0.301006124,5.45412518,0
-0.069,125.7,154.167,0.0251,3,45.12201748,8.877157007,-6.84314288,-6.84314288,-0.145907607,8.72614439,0
-0.278,21.133,51.756,0.0392,2,40.88504724,5.438245756,-6.669958335,-6.905958335,-0.57699495,4.96179142,0
-0.557,104.853,182.189,0.0041,8,106.9033115,6.728343216,-7.438578033,-7.438578033,-0.575480082,9.65331056,0
-0.58,56.173,81.322,0.0018,6,110.3874017,5.723373479,-5.765065887,-5.765065887,-0.572224282,6.24546845,0
-1.152,38.76,58.2,0.0132,4,72.46055717,3.163874806,-5.685017808,-5.936517808,-1.266685033,4.68526528,0
-1.131,32.58,57.633,0.0002,4,72.46055717,3.163874806,-5.685017808,-5.936517808,-1.266685033,4.68526528,0
-0.292,78,182.3,0.0063,4,68.11071005,7.479896924,-9.165550208,-9.147800208,-0.21549192,6.29352151,0
-0.577,5.493,23.789,0.0608,4,90.75386867,4.021700743,-5.08271252,-5.31871252,-0.803022241,1.93149884,0
-0.545,10.74,28.633,0.0313,4,101.5342589,3.857166178,-4.905161873,-5.141161873,-0.772070987,1.84412607,0
-2.174,65.053,143.789,0.0101,56,938.0867336,6.109859083,-6.176961092,-6.268961092,-1.696935959,2.90851724,0
-0.14,16.84,69.9,0.0111,4,88.74898437,6.681206278,-6.280744593,-6.491744593,-0.378138611,7.3292439,0
-0.063,48.08,163.233,0.0157,8,100.1572713,9.875973685,-5.515493396,-5.563493396,-0.196140576,10.06060376,0
-0.329,36.8,153.833,0.0345,4,57.27804441,8.320773387,-6.250800623,-6.298800623,-0.402608968,10.0176655,0
-0.019,119.74,212.767,0.0473,5,53.70595333,7.573775786,-7.167564614,-7.167564614,0.012129933,5.23214242,0
-0.345,98.1,216.6,0.0323,5,54.05038067,7.181779254,-7.671762876,-7.671762876,-0.294545279,6.08719646,0
-0.027,113.24,222.433,0.0168,5,51.76809968,8.154463016,-6.379973716,-6.379973716,-0.017301218,5.07909638,0
1.138,29.84,49.033,0.0582,5,144.9630019,6.684066284,-4.005390444,-4.005390444,1.186593145,1.68095032,0
1.569,23.06,42.133,0.0082,5,169.4526952,6.159974741,-3.528453038,-3.528453038,1.608248092,2.07068398,0
1.139,28.3,47.867,0.0113,5,146.7339305,6.52433774,-4.01324139,-4.01324139,1.187556235,1.63998259,0
1.175,20.66,39.933,0.0111,5,166.6413117,5.126462467,-4.100074448,-4.100074448,1.212166315,1.85282773,0
-0.472,13.6,24.967,0.0014,4,134.7009796,4.305244074,-4.603352328,-4.814352328,-0.674595821,2.84484224,0
-0.479,14.467,24.478,0.004,4,142.5502097,4.608333878,-4.569264978,-4.780264978,-0.67297469,2.71894703,0
-0.977,112.167,195.478,0.0098,9,143.7100953,7.56160397,-9.252255807,-9.252255807,-0.983371391,7.87853444,0
-0.589,89.107,156.678,0.0013,6,98.17689716,10.21832103,-8.507078467,-8.507078467,-0.619037482,6.36780057,0
-1.798,21.447,65.344,0.003,8,160.4067505,7.110783301,-5.810383968,-5.982133968,-1.86668746,6.3954169,0
-0.699,91.793,143.056,0.0079,5,59.51919502,3.480266445,-8.12970413,-8.12970413,-0.569371937,5.48724372,0
1.14,30.74,49.933,0.0321,5,142.6836896,6.849329248,-3.947677526,-3.947677526,1.189176031,1.67819482,0
1.563,22.36,41.367,0.0116,5,171.868951,6.005876709,-3.54337875,-3.54337875,1.602136417,2.02043488,0
0.044,29.613,191.822,0.0016,12,143.9984804,6.54797778,-7.687110702,-7.663444035,-0.431560329,7.2101589,0
-0.238,135.96,257.5,0.0099,5,56.62014019,8.106619033,-8.671692106,-8.743892106,-0.248788277,6.91452193,0
-0.388,153.38,278.733,0.0128,5,59.93174879,10.1153054,-8.99338658,-9.06558658,-0.392232449,7.69890551,0
-0.149,104.44,220.267,0.0038,5,61.01807712,7.856785298,-8.366663882,-8.438863882,-0.177822044,9.03484784,0
-0.041,54.733,191.622,0.0063,6,74.32459456,8.202506521,-7.215667107,-7.215667107,-0.087536067,7.5312468,0
-0.379,42,65.4,0.0056,5,103.1520477,4.558529166,-4.292102736,-4.263702736,-0.287423536,5.26455589,0
-0.396,40.453,50.389,0.0047,5,119.6744404,3.359362209,-3.529733288,-3.501333288,-0.307299068,4.52642717,0
-0.317,26.387,68.244,0.005,5,101.8666713,6.538280994,-3.684558126,-3.684558126,-0.301204607,4.16630351,0
-0.301,41.98,73.833,0.001,5,100.9999065,5.910988575,-3.936086998,-3.907686998,-0.266638694,4.44923685,0
-0.34,14.527,49.111,0.0025,5,119.8028178,6.344302048,-2.86764576,-2.86764576,-0.311380023,3.84465705,0
-0.428,25.287,51.344,0.0098,5,135.7612708,7.22238933,-3.522686284,-3.522686284,-0.402040153,4.67887701,0
-0.45,17.053,74.522,0.0019,5,102.3710742,9.396556337,-3.996335922,-3.996335922,-0.436452004,5.16607426,0
-0.426,160.387,231.044,0.0124,5,44.53225601,5.90946065,-7.55609536,-7.55609536,-0.470417369,8.72129842,0
-0.38,5.907,12.678,0.1185,8,343.7028876,3.20147503,-2.149021904,-2.149021904,-0.248841748,0.82861099,0
-1.193,93.86,136.233,0.0108,6,99.25570948,7.984868079,-7.65085818,-7.79485818,-1.288539204,8.12019096,0
-0.959,73.313,112.622,0.0028,6,112.4540772,9.748465404,-6.958858532,-7.116191865,-1.090815744,6.8341168,0
-1.132,81.58,127.133,0.0046,6,103.5628584,9.081563955,-7.291049858,-7.458716525,-1.219827608,7.59404625,0
-0.217,5.88,33.2,0.0013,3,85.22611714,7.958214405,-4.47725457,-4.60525457,-0.325117453,6.49340722,0
-0.457,28.707,90.611,0.0018,6,113.332985,8.737766135,-7.900684867,-8.044684867,-1.093625564,9.95507204,0
-0.57,38.2,64.967,0.0062,6,175.5914308,9.218312328,-6.747207835,-6.951874502,-0.763968787,9.06514659,0
-0.395,43.613,199.789,0.0075,2,24.74471966,14.16513247,-4.96005787,-5.30355787,0.205353146,5.10019782,0
-2.381,17.487,35.278,2.4144,9,129.4132517,3.786417927,-4.521899286,-4.829899286,-2.490568222,-0.94265853,0
-3.453,73.1,194.033,0.0183,5,62.04918782,6.282852088,-8.72042696,-9.13262696,-3.598313909,9.32725554,0
-1.416,-14.46,132.2,0.0196,2,22.42665523,3.182441917,-5.555384055,-5.898884055,-1.552751784,9.11876504,0
-0.719,151.807,221.544,0.01,8,88.39240568,5.442958098,-8.888332321,-8.888332321,-0.685887286,8.39919005,0
-0.282,10.127,16.511,0.0011,3,142.169222,4.520926152,-1.824733423,-1.824733423,-0.237786877,1.69971094,0
-0.663,62.587,103.311,0.0016,6,107.2682752,8.015376183,-5.366034203,-5.342367537,-0.644953033,5.81906765,0
-0.656,63.113,104.222,0.0088,3,53.22088502,8.129882483,-5.302941747,-5.27927508,-0.612488372,5.69653445,0
-0.492,36.74,73.667,0.0105,6,113.8806228,7.718562733,-4.129294162,-4.105627495,-0.417583168,4.50232985,0
-0.641,63.573,106.489,0.0034,6,103.9942087,8.513882263,-5.335164902,-5.311498235,-0.629673162,5.90391909,0
-0.567,17.173,38.689,0.0164,5,164.9325039,6.097870414,-2.946518058,-3.023318058,-0.61876667,3.35802581,0
-0.84,61.3,90.633,0.0135,6,90.80305183,6.490256185,-5.064926247,-5.064926247,-0.803541693,6.49527863,0
-0.816,83.393,186.989,0.0114,9,147.8993608,9.000483988,-8.349390404,-8.349390404,-0.855649879,7.19897352,0
0.111,-1.78,99.333,0.0481,4,57.62857453,7.138368095,-3.989009465,-4.332509465,-0.442887108,1.56120119,0
-0.809,31.18,66.933,0.0006,5,105.3930777,6.493142454,-5.418902352,-5.418902352,-0.797833637,4.55698972,0
-1.416,122.633,207.156,0.017,6,74.00545979,4.924737177,-9.359929287,-9.48026262,-1.437769634,6.99594053,0
-0.594,42.913,118.189,0.0136,5,63.53396046,4.868537242,-5.461196778,-5.461196778,-0.60203653,7.18928938,0
-0.637,40.42,72.7,0.0112,6,142.8621162,5.19335401,-6.123909007,-6.10024234,-0.608117917,4.47044196,0
0.129,9.933,78.289,0.0302,5,87.09869345,6.198580091,-5.695868168,-5.695868168,0.084534033,4.76459596,0
-2.536,40.46,100.533,0.0141,4,72.33688658,5.462134391,-6.822849563,-7.169349563,-2.771295929,2.81612732,0
-0.426,126.273,270.922,0.001,16,181.5399213,4.811233012,-7.921404974,-7.921404974,-0.000701442,3.79861388,0
1.181,19.7,38.733,0.0098,5,169.7915379,4.933520156,-4.103016892,-4.103016892,1.216878864,1.99449761,0
0.104,45.32,175.433,0.0089,5,55.25013919,7.836248952,-6.150355916,-6.150355916,0.088064762,8.2784633,0
-0.411,40.72,64.4,0.0135,6,122.515638,2.609058358,-4.654098598,-4.606765265,-0.321353285,5.96867759,0
-0.958,53.067,78.678,0.0156,6,110.1474679,4.058283794,-4.699457752,-4.699457752,-0.860088066,6.01613964,0
-0.428,71.173,155.389,0.0062,3,44.58532816,8.871645208,-7.249967683,-7.249967683,-0.281733651,4.03734888,0
-0.715,37.787,55.778,0.0674,9,205.9459848,5.333389006,-4.443859124,-4.443859124,-0.672906966,2.66865511,0
-1.044,84.087,159.111,0.0074,5,79.74201774,8.973352085,-7.120282614,-7.120282614,-1.109265169,7.11480341,0
-0.849,28.52,43.633,0.0055,6,172.4124446,4.571040894,-4.447417903,-4.447417903,-0.743295298,4.51799236,0
-3.41,23.08,119.567,0.0066,5,90.75101234,7.618469716,-8.413184122,-8.825384122,-3.570642975,7.52345396,0
-0.731,85.44,103.9,0.0566,5,89.57404802,4.015394573,-6.922800604,-6.922800604,-0.671966838,4.01939445,0
-0.737,82.02,101.3,0.0453,5,94.23490988,4.611424324,-6.864095884,-6.864095884,-0.668544576,5.36975467,0
-0.962,67.52,132.633,0.0129,5,77.94212026,6.55838682,-6.472062028,-6.472062028,-0.959897901,7.49547554,0
-0.948,37.533,91.756,0.0031,5,92.29946231,6.393535864,-6.38525964,-6.38525964,-0.936316799,6.21074042,0
-0.97,43.513,88.956,0.0004,5,99.78765051,6.740917684,-6.450047336,-6.450047336,-0.955208197,5.88694825,0
-1.188,33.853,83.689,0.0145,9,213.769547,9.227066849,-7.199477699,-7.514144366,-1.419733377,7.60087266,0
-0.992,26.82,72.867,0.0137,3,81.63104057,8.227608864,-4.914745687,-4.914745687,-0.951536349,5.42224349,0
-0.985,24.093,64.989,0.0037,3,90.10939305,8.369479173,-4.980071933,-4.980071933,-0.940368767,4.97977535,0
-0.744,52.92,99.767,0.0051,6,120.0930245,7.729781298,-7.270981833,-7.247315167,-0.774546265,5.62561605,0
-0.356,83.713,164.056,0.0192,8,103.3337709,7.301946278,-7.851237119,-7.851237119,-0.267788066,5.49027289,0
-0.379,59.887,137.478,0.0078,5,79.69181369,6.648851099,-7.381383914,-7.352983914,-0.394764494,6.51966462,0
-0.208,161.567,183.211,0.0327,9,104.1791951,5.172309937,-7.193857486,-7.146524152,-0.311962976,10.99421511,0.3639
-1.182,41.567,103.744,0.0024,6,129.0003666,8.382058153,-6.05165417,-6.05165417,-1.182604954,5.26673034,0
-1.183,41.32,103,0.0033,6,129.0003666,8.382058153,-6.05165417,-6.05165417,-1.182604954,5.26673034,0
-1.18,40.76,106.7,0.003,6,125.2573485,8.79474892,-6.033711752,-6.033711752,-1.181182968,5.27530418,0
-0.737,64.227,119.544,0.0215,6,106.517306,8.418515594,-5.754489437,-5.73082277,-0.720266392,6.96568834,0
-0.842,49.347,106.911,0.0155,6,123.9617304,8.411295776,-5.882705127,-5.85903846,-0.803814746,6.00084638,0
-2.023,27.82,78.267,0.005,5,82.06816614,5.035813275,-4.220989628,-4.498189628,-2.119219071,0.81499817,0
-0.765,65.447,125.778,0.0134,3,66.83062095,11.35730905,-6.14687591,-6.14687591,-0.775856483,7.18103844,0
-0.562,63.827,83.478,0.0065,7,133.0158303,3.931480259,-5.557629584,-5.53734387,-0.534443045,6.62346836,0
-0.445,101.753,185.822,0.0127,4,46.877812,8.780755071,-7.889062435,-7.889062435,-0.352048023,5.46054627,0
-0.53,11.673,44.489,0.3236,6,159.5256319,7.235588047,-3.111604727,-3.252271393,-0.672366998,3.68321362,0
-0.698,54.427,83.311,0.0129,6,147.4795665,7.600895591,-5.913848908,-6.054515575,-0.820989449,7.98006427,0
-0.982,111.007,185.844,0.0009,4,64.41246005,6.38720568,-8.747052553,-8.747052553,-0.989748779,7.0762785,0.1162
-0.737,44.267,104.611,0.0365,6,112.0664197,9.322030451,-5.46556494,-5.46556494,-0.72243862,6.38729631,0
-0.79,43.433,99.889,0.0074,6,118.8499512,12.42292103,-4.916971442,-4.916971442,-0.77768465,5.92455442,0
-1.493,16.593,35.889,0.0186,4,116.5696228,4.595988719,-3.982981435,-4.234481435,-1.536220913,0.58138006,0
-0.193,49.307,120.978,0.0038,6,119.0832356,12.91473233,-6.913686225,-6.890019558,-0.226482878,9.22045379,0
-0.557,54.347,109.978,0.0019,8,142.8406903,5.936969151,-6.812092544,-6.776592544,-0.581392848,6.38647808,0
-0.577,50.753,119.122,0.014,9,148.303082,4.298930648,-7.597521096,-7.573854429,-0.600586953,5.98775014,0
-0.866,172.307,308.111,0.0082,6,75.33241833,12.82427473,-11.10923975,-11.22957308,-0.882932197,8.35845372,0
-0.492,38.02,82.233,0.0089,5,95.28929361,7.541389806,-6.339567,-6.339567,-0.503191865,4.14285072,0
-1.574,49.953,69.089,0.0046,16,254.3783137,3.105629448,-5.910564733,-6.162064733,-1.642736079,5.80340284,0
-1.756,52.64,63.133,0.1189,5,104.808907,3.309284015,-4.68480977,-4.82220977,-1.704906529,4.50898374,0
0.143,29.227,58.478,0.0125,2,50.77891673,6.357142203,-4.13252197,-4.22852197,0.147492578,6.26078034,0
-0.681,95.853,142.456,0.0011,6,110.8334169,11.53833066,-9.19029011,-9.166623443,-0.72005808,6.1941545,0
-0.628,89.12,135.933,0.0007,6,114.601799,12.45008019,-8.835774902,-8.835774902,-0.656639597,5.73700117,0
-0.169,45.787,86.644,0.0067,12,257.5052655,8.102831473,-4.638261473,-4.919594806,-0.454618279,8.54514197,0
-0.273,77.3,192.167,0.0101,9,140.1606248,7.836501908,-8.286196664,-8.286196664,-0.324080602,6.562953,0
-1.007,73.973,129.856,0.0053,8,157.4889289,10.68773188,-8.305696074,-8.305696074,-0.997542356,6.24794496,0
-0.498,105.78,181,0.004,8,94.0452786,6.587178021,-8.488920406,-8.488920406,-0.484044034,7.73994713,0
-0.848,106.52,155.667,0.0074,8,106.6108337,5.619238325,-8.219600179,-8.219600179,-0.808930834,7.52217233,0
-0.577,65.3,81.433,0.051,5,118.3513718,6.778338013,-6.6874769,-6.6874769,-0.489332504,4.34490493,0
-0.821,41.24,157.233,0.0045,5,74.83343003,8.032508961,-7.631139598,-7.703339598,-0.826216774,8.20747357,0
-0.746,53.86,79.7,0.0004,8,193.4504822,5.916894966,-5.858974598,-5.823474598,-0.726741866,5.17911687,0
-0.726,50.84,76.9,0.0013,8,198.3452792,5.659216668,-5.844507849,-5.809007849,-0.705895956,5.24130269,0
